cover_image,link_to_book,link_to_book/_text
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6262965&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6262965,"Hippity, Hoppity, Splash"
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6260512&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6260512,Starfish Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6253260&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6253260,Lion
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6253258&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6253258,Calf
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6225432&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6225432,Starfish Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6225435&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6225435,Dolphin Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6225433&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6225433,Seashore Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6225434&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6225434,Octopus Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6179037&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6179037,Disney Bath Book - It's Bath Time
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6515058&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6515058,Baby's Very First Black & White Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6516285&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6516285,Squirty Bath Books: Croc
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=6115689&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=6115689,Squirty Bath Books: Frog
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=8099573&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=8099573,In the Pond! A Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=8152436&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=8152436,Peter Rabbit Bathtime Fun
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=8254074&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=8254074,Baby Touch: One! Two! Three! Bath Book
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=5382357&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=5382357,Silly Shark
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=5382356&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=5382356,Silly Fish
http://www.bokkilden.no/SamboWeb/servlet/VisBildeServlet?produktId=5465993&width=115,http://www.bokkilden.no/SamboWeb/produkt.do?produktId=5465993,Baby's Very First Bath Book
