pub_date,link_to_book/_text,link_to_book,author,publisher,
07/09/2011,EL CORREDOR DEL LABERINTO 2: LAS PRUEBAS,http://www.casadellibro.com/libro-el-corredor-del-laberinto-2-las-pruebas/9788493920005/1883650,JAMES DASHNER,NOCTURNA EDICIONES,
07/09/2012,TINIEBLAS,http://www.casadellibro.com/libro-tinieblas/9788484417118/1840352,ALYSON NOËL,MONTENA,
07/09/2012,ETERNIDAD,http://www.casadellibro.com/libro-eternidad/9788484415510/1267937,ALYSON NOËL,MONTENA,
07/09/2012,ESPEJISMOS (ELLAS),http://www.casadellibro.com/libro-espejismos-ellas/9788484416197/1770853,ALYSON NOËL,MONTENA,
07/09/2012,TENTACION,http://www.casadellibro.com/libro-tentacion/9788484418054/1891284,ALYSON NOËL,MONTENA,
07/11/2011,LA INSPIRACION DORMIDA,http://www.casadellibro.com/libro-la-inspiracion-dormida/9788415149248/1897558,SILVIA GONZALEZ GUIRADO,PLAY ATTITUDE,
07/11/2013,OSSIDEA 2. LA GUERRA DE LOS GIGANTES,http://www.casadellibro.com/libro-ossidea-2-la-guerra-de-los-gigantes/9788408121534/2200730,TIM BRUNO,PLANETA,
07/11/2013,PLAGA,http://www.casadellibro.com/libro-plaga/9788427204355/2212387,MICHAEL GRANT,MOLINO,
07/11/2013,ESPLENDOR,http://www.casadellibro.com/libro-esplendor/9788490325209/2197222,ANNA GODBERSEN,DEBOLSILLO,
07/11/2014,SIN RUMBO,http://www.casadellibro.com/libro-sin-rumbo/9788427208315/2395485,JON ROBINSON,MOLINO,
08/02/2013,ELEGIDA,http://www.casadellibro.com/libro-elegida/9788490181256/2062185,KRISTIN CAST y D.C. CAST,LA FACTORIA DE IDEAS,
08/03/2009,LA DAGA (LA MATERIA OSCURA II),http://www.casadellibro.com/libro-la-daga-la-materia-oscura-ii/9788498722512/1249345,PHILIP PULLMAN,ZETA BOLSILLO,
08/03/2012,ROSE 1,http://www.casadellibro.com/libro-rose-1/9788427202047/1965049,HOLLY WEBB,MOLINO,
08/03/2012,OLVIDADOS,http://www.casadellibro.com/libro-olvidados/9788427202115/1965287,MICHAEL. GRANT,MOLINO,
08/04/2005,ARTEMIS FOWL: LA VENGANZA DE OPAL,http://www.casadellibro.com/libro-artemis-fowl-la-venganza-de-opal/9788484412472/1009076,EOIN COLFER,MONTENA,
08/04/2008,LA GUERRA DE LOS ESPEJOS,http://www.casadellibro.com/libro-la-guerra-de-los-espejos/9788466630481/1193512,FRANK BEDDOR,"EDICIONES B, S.A.",
08/04/2010,EL VIAJE DE TEO,http://www.casadellibro.com/libro-el-viaje-de-teo/9788478444595/650623,CATHERINE CLEMENT,SIRUELA,
08/04/2014,LLEVAME CONTIGO,http://www.casadellibro.com/libro-llevame-contigo/9788408125464/2267162,LOF YU,PLANETA,
08/05/2012,STARTERS,http://www.casadellibro.com/libro-starters/9788408006527/1973672,LISA PRICE,PLANETA,
08/05/2014,DESAPARECIDA (JUGANDO CON FUEGO 2),http://www.casadellibro.com/libro-desaparecida-jugando-con-fuego-2/9788490430958/2286348,NIALL LEONARD,MONTENA,
08/05/2014,REBELION EN LA GRANJA (ED. ESCOLAR),http://www.casadellibro.com/libro-rebelion-en-la-granja--ed-escolar/9788490328231/2286417,GEORGE ORWELL,DEBOLSILLO,
08/05/2014,1984 (ED. ESCOLAR),http://www.casadellibro.com/libro-1984-ed-escolar/9788490328248/2286419,GEORGE ORWELL,DEBOLSILLO,
08/05/2014,LA ELEGIDA,http://www.casadellibro.com/libro-la-elegida/9788499187266/2287447,KIERA CASS,ROCA EDITORIAL DE LIBROS,
08/05/2014,KATE Y SUS HERMANAS,http://www.casadellibro.com/libro-kate-y-sus-hermanas/9788484418887/2194738,JESSICA SPOTWOOD,MONTENA,
08/06/2004,ANTOLOGIA DEL RELATO POLICIAL,http://www.casadellibro.com/libro-antologia-del-relato-policial/9788431663452/971357,VV.AA.,VICENS-VIVES,
08/09/2011,MAÑANA 2: EN TIERRA DE TINIEBLAS,http://www.casadellibro.com/libro-manana-2-en-tierra-de-tinieblas/9788427201088/1875558,JOHN MARSDEN,MOLINO,
08/10/2012,UN BESO EN PARIS,http://www.casadellibro.com/libro-un-beso-en-paris/9788415577539/2034448,STEPHANIE PERKINS,PLATAFORMA,
08/10/2014,TRES SOMBREROS DE COPA: AUXILIAR BUP,http://www.casadellibro.com/libro-tres-sombreros-de-copa-auxiliar-bup/9788431645229/622722,MIGUEL MIHURA,VICENS-VIVES,
08/11/2012,OSSIDEA 1: LA CIUDAD DEL CIELO,http://www.casadellibro.com/libro-ossidea-1-la-ciudad-del-cielo/9788408013617/2031576,TIM BRUNO,PLANETA,
08/11/2012,LOS TESOROS DE LA SAGA CREPUSCULO,http://www.casadellibro.com/libro-los-tesoros-de-la-saga-crepusculo/9788448005689/2031962,ROBERT ABELE,TIMUN MAS,
08/11/2012,TRILOGIA LOS JUEGOS DEL HAMBRE (ESTUCHE): LOS JUEGOS DEL HAMBRE; EN LLAMAS; SINSAJO,http://www.casadellibro.com/libro-trilogia-los-juegos-del-hambre-estuche-los-juegos-del-hambre-en-llamas-sinsajo/9788427200647/2034819,SUZANNE COLLINS,MOLINO,
08/11/2012,HAMBRE,http://www.casadellibro.com/libro-hambre/9788427203419/2034826,MICHAEL GRANT,MOLINO,
08/11/2012,ROSE 2: ROSE Y LA PRINCESA DESAPARECIDA,http://www.casadellibro.com/libro-rose-2-rose-y-la-princesa-desaparecida/9788427203402/2034831,HOLLY WEBB,MOLINO,
08/12/2014,LA COFRADIA DE LA LUZ DE GAS,http://www.casadellibro.com/libro-la-cofradia-de-la-luz-de-gas/9788494202346/2445555,CARLOS DE LA FE,ANROART EDICIONES,
09/01/2007,TRAJECTE FINAL,http://www.casadellibro.com/libro-trajecte-final/9788448919788/1120162,MANUEL DE PEDROLO,BARCANOVA,
09/01/2014,RENACER,http://www.casadellibro.com/libro-renacer/9788490328880/2234091,CLAUDIA GRAY,DEBOLSILLO,
09/01/2014,UN MUNDO NUEVO,http://www.casadellibro.com/libro-un-mundo-nuevo/9788499187143/2234909,ANNA CAREY,ROCA EDITORIAL DE LIBROS,
09/01/2015,EL REENCUENTRO,http://www.casadellibro.com/libro-el-reencuentro/9788499462455/2486308,EVA SAN SEGUNDO MELERO,EDICION PERSONAL,
09/02/2011,LOS SECRETOS DEL BOSQUE SALVAJE,http://www.casadellibro.com/libro-los-secretos-del-bosque-salvaje/9788466318075/1819892,TONKE DRAGT,PUNTO DE LECTURA,
09/03/2010,LOS VAMPIROS DE MORGANVILLE 2: EL BAILE DE LAS CHICAS MUERTAS,http://www.casadellibro.com/libro-los-vampiros-de-morganville-2-el-baile-de-las-chicas-muertas/9788492929054/1685232,RACHEL CAINE,VERSATIL,
09/04/2013,"PARIS, LUNA ROJA",http://www.casadellibro.com/libro-paris-luna-roja/9788408112518/2090892,BLANCA ALVAREZ,PLANETA,
09/04/2013,CRONICAS VAMPIRICAS VII: DAMON. MEDIANOCHE BOLSILLO,http://www.casadellibro.com/libro-cronicas-vampiricas-vii-damon-medianoche--bolsillo/9788408112167/2091282,L.J. SMITH,PLANETA,
09/05/2013,PLAY,http://www.casadellibro.com/libro-play/9788484419471/2014777,JAVIER RUESCAS,MONTENA,
09/07/2007,"¡BUENOS DIAS, PRINCESA!: METODO DE ESTILO, BUENOS MODALES Y ELEGA NCIA PARA CHICAS",http://www.casadellibro.com/libro-buenos-dias-princesa-metodo-de-estilo-buenos-modales-y-elega-ncia-para-chicas/9788498401035/1171107,SILVIA MARTINEZ MARKUS,PALABRA,
09/07/2013,EL JOVEN SHERLOCK HOLMES: LA NUBE DE LA MUERTE,http://www.casadellibro.com/libro-el-joven-sherlock-holmes-la-nube-de-la-muerte/9788415803164/2129681,ANDREW LANE,SIRUELA,
09/10/2013,LA HIJA DEL REY ARAÑA,http://www.casadellibro.com/libro-la-hija-del-rey-arana/9788415880363/2208399,CHIBUNDU ONUZO,PLATAFORMA,
09/10/2014,LA JOVEN DE LAS NARANJAS,http://www.casadellibro.com/libro-la-joven-de-las-naranjas/9788478448166/988385,JOSTEIN GAARDER,SIRUELA,
09/10/2014,NATURALEZA OSCURA,http://www.casadellibro.com/libro-naturaleza-oscura/9788427207981/2379830,MEGAN SHEPERD,MOLINO,
09/10/2014,LUZ,http://www.casadellibro.com/libro-luz/9788427208230/2379831,MICHAEL GRANT,MOLINO,
09/10/2014,CAJA TRILOGIA DIVERGENTE,http://www.casadellibro.com/libro-caja-trilogia-divergente/9788427208322/2379832,VERONICA ROTH,MOLINO,
09/11/2012,SOMBRA DE LUNA,http://www.casadellibro.com/libro-sombra-de-luna/9788498008241/2018467,RACHEL HAWTHORNE,LA FACTORIA DE IDEAS,
10/01/2012,DAMON: EL RETORNO (CRONICAS VAMPIRICAS V),http://www.casadellibro.com/libro-damon-el-retorno-cronicas-vampiricas-v/9788408110538/1946283,L.J. SMITH,PLANETA,
10/01/2012,DAMON: ALMAS OSCURAS (CRONICAS VAMPIRICAS VI),http://www.casadellibro.com/libro-damon-almas-oscuras-cronicas-vampiricas-vi/9788408110545/1946284,L.J. SMITH,PLANETA,
10/02/2005,MARCO POLO: LA RUTA DE LAS MARAVILLAS,http://www.casadellibro.com/libro-marco-polo-la-ruta-de-las-maravillas/9788431671730/1011943,YUE HAIN JUN y JUAN MANUEL SOLDEVILLA,VICENS-VIVES,
10/02/2011,SOY EL NUMERO 4,http://www.casadellibro.com/libro-soy-el-numero-4/9788427200708/1824817,PITTACUS LORE,MOLINO,
10/03/2011,LADRONA CON CLASE,http://www.casadellibro.com/libro-ladrona-con-clase/9788427200777/1831194,ALLY CARTER,MOLINO,
10/03/2014,RUPTURA: TRILOGIA DEL JARDIN QUIMICO,http://www.casadellibro.com/libro-ruptura-trilogia-del-jardin-quimico/9788496886322/2259819,LAUREN DESTEFANO,PUCK,
10/04/2007,MEMORIAS DE IDHUN III: PANTEON,http://www.casadellibro.com/libro-memorias-de-idhun-iii-panteon/9788467511482/1099922,LAURA GALLEGO GARCIA,EDICIONES SM,
10/04/2012,TIERRA DE MAGIA 2: LA CAIDA,http://www.casadellibro.com/libro-tierra-de-magia-2-la-caida/9788408004745/1964846,AMANDA HOCKING,PLANETA,
10/05/2011,CABALLO DE BATALLA,http://www.casadellibro.com/libro-caballo-de-batalla/9788427901261/1839713,MICHAEL MORPURGO,NOGUER Y CARALT,
10/05/2011,ALAS NEGRAS,http://www.casadellibro.com/libro-alas-negras/9788484835226/1853956,LAURA GALLEGO GARCIA,LABERINTO,
10/05/2012,EL MUNDO DE LOS JUEGOS DEL HAMBRE,http://www.casadellibro.com/libro-el-mundo-de-los-juegos-del-hambre/9788427203068/1984982,KATE EGAN,MOLINO,
10/05/2012,TRAICIONADA,http://www.casadellibro.com/libro-traicionada/9788498008005/1985090,P.C. CAST y KRISTIN CAST,LA FACTORIA DE IDEAS,
10/05/2013,INDOMITA,http://www.casadellibro.com/libro-indomita/9788490181379/2094766,KRISTIN CAST y D.C. CAST,LA FACTORIA DE IDEAS,
10/06/2014,A TODOS LOS CHICOS DE LOS QUE ME ENAMORE,http://www.casadellibro.com/libro-a-todos-los-chicos-de-los-que-me-enamore/9788408128441/2304244,JENNY HAN,PLANETA,
10/07/2014,EL REINO DE LAS ALMAS ROBADAS,http://www.casadellibro.com/libro-el-reino-de-las-almas-robadas/9788415880943/2344925,ALEXANDRA RISLEY,PLATAFORMA,
10/10/2013,LA VOZ DEL VIENTO,http://www.casadellibro.com/libro-la-voz-del-viento/9788427203846/2199176,SHANON MESSENGER,MOLINO,
10/10/2013,SIN LUGAR,http://www.casadellibro.com/libro-sin-lugar/9788427203969/2199185,JOHN ROBINSON,MOLINO,
10/11/2009,MEMORIAS DE IDHUN: LA RESISTENCIA 2,http://www.casadellibro.com/libro-memorias-de-idhun-la-resistencia-2/9788467535945/1565136,LAURA GALLEGO,EDICIONES SM,
10/11/2009,EXODO,http://www.casadellibro.com/libro-exodo/9788492687077/1615805,ANISSA B. DAMON,AMBAR,
10/11/2010,HERMOSA OSCURIDAD,http://www.casadellibro.com/libro-hermosa-oscuridad/9788467034448/1801132,MARGARET STOHL y KAMI GARCIA,"ESPASA LIBROS, S.L.U.",
10/11/2011,CALLAME CON UN BESO (CANCIONES PARA PAULA III),http://www.casadellibro.com/libro-callame-con-un-beso-canciones-para-paula-iii/9788444147406/1898343,VV.AA. y BLUE JEANS,EVEREST,
10/11/2014,EL HIJO (LIBRO IV: THE GIVER),http://www.casadellibro.com/libro-el-hijo-libro-iv-the-giver/9788444151670/2400219,LOIS LOWRY,EVEREST,
10/12/2009,MIGUEL STROGOFF,http://www.casadellibro.com/libro-miguel-strogoff/9788431690625/1623292,JULES VERNE,VICENS-VIVES,
10/12/2009,LA RATONERA,http://www.casadellibro.com/libro-la-ratonera/9788431690908/1624337,AGATHA CHRISTIE,VICENS-VIVES,
11/01/2010,CONFLICTO (CRONICAS VAMPIRICAS II) BOLSILLO,http://www.casadellibro.com/libro-conflicto-cronicas-vampiricas-ii-bolsillo/9788408099215/1816545,L.J. SMITH,PLANETA,
11/01/2011,DESPERTAR (CRONICAS VAMPIRICAS I) BOLSILLO,http://www.casadellibro.com/libro-despertar-cronicas-vampiricas-i-bolsillo/9788408099208/1816542,L.J. SMITH,PLANETA,
11/02/2011,EL LIBRO DEL CEMENTERIO,http://www.casadellibro.com/libro-el-libro-del-cementerio/9788492833177/1827563,NEIL GAIMAN,ROCABOLSILLO,
11/02/2013,EL CORREDOR DEL LABERINTO 3: CURA MORTAL,http://www.casadellibro.com/libro-el-corredor-del-laberinto-3-cura-mortal/9788493975036/2080966,JAMES DASHNER,NOCTURNA EDICIONES,
11/03/2009,LUCES DEL NORTE (I MATERIA OSCURA),http://www.casadellibro.com/libro-luces-del-norte-i-materia-oscura/9788498721966/1244030,PHILIP PULLMAN,ZETA BOLSILLO,
11/03/2013,RETORNO A PARADISE,http://www.casadellibro.com/libro-retorno-a-paradise/9788492929856/2087860,SIMONE ELKELES,VERSATIL,
11/03/2013,ANTIDOTO,http://www.casadellibro.com/libro-antidoto/9788468727189/2092248,J. SADURNI,HARLEQUIN IBERICA,
11/04/2013,EL CUADERNO DE AROHA,http://www.casadellibro.com/libro-el-cuaderno-de-aroha/9788408038245/2090901,FRANCESC MIRALLES,PLANETA,
11/06/2013,SI FUERAS MIO,http://www.casadellibro.com/libro-si-fueras-mio/9788408115878/2109025,ABBI GLINES,PLANETA,
11/07/2006,CARTA AL REY,http://www.casadellibro.com/libro-carta-al-rey/9788498410143/1096224,TONKE DRAGT,SIRUELA,
11/07/2011,POESIA DE LOS SIGLOS DE ORO,http://www.casadellibro.com/libro-poesia-de-los-siglos-de-oro/9788497404303/1873056,ARCADIO (ED.) LOPEZ,CASTALIA,
11/07/2011,CANCION DE NAVIDAD,http://www.casadellibro.com/libro-cancion-de-navidad/9788497404327/1873062,CHARLES DICKENS,CASTALIA,
11/09/2012,SOLO TU,http://www.casadellibro.com/libro-solo-tu/9788408009764/2016764,JORDI SIERRA I FABRA,PLANETA,
11/09/2014,LA ULTIMA CAZADORA,http://www.casadellibro.com/libro-la-ultima-cazadora/9788427205260/2354621,ELIZABETH MAY,MOLINO,
11/09/2014,EL PODER DE LA TORMENTA,http://www.casadellibro.com/libro-el-poder-de-la-tormenta/9788427207974/2354622,SHANON MESSENGER,MOLINO,
11/10/2006,CUATRO CORAZONES CON FRENO Y MARCHA ATRAS (2ª ED.),http://www.casadellibro.com/libro-cuatro-corazones-con-freno-y-marcha-atras-2-ed/9788431681890/1106354,ENRIQUE JARDIEL PONCELA,VICENS-VIVES,
11/11/2009,CANCIONES PARA PAULA (3ª ED),http://www.casadellibro.com/libro-canciones-para-paula-3-ed/9788444145181/1616061,BLUE JEANS,EVEREST,
11/11/2014,THEOS REISE,http://www.casadellibro.com/libro-theos-reise/9783423620192/2409968,CATHERINE CLEMENT,DEUTSCHER TASCHENBUCH VERLAG,
11/11/2014,AGUAS TURBULENTAS,http://www.casadellibro.com/libro-aguas-turbulentas/9788415433989/2405267,KAT FALLS,PAMIES,
11/11/2014,HARRY POTTER ET LES RELIQUES DE LA MORT (VOLUME 7),http://www.casadellibro.com/libro-harry-potter-et-les-reliques-de-la-mort-volume-7/9782070643080/2409996,J.K. ROWLING,GALLIMARD,
11/11/2014,SOFIES WELT: ROMAN UBER DIE GESCHICHTE DER PHILOSOPHIE,http://www.casadellibro.com/libro-sofies-welt-roman-uber-die-geschichte-der-philosophie/9783423620000/916639,JOSTEIN GAARDER,DEUTSCHER TASCHENBUCH VERLAG,
11/12/2014,¿SUEÑAN LAS CHICAS CON PRINCIPES AZULES?,http://www.casadellibro.com/libro-suenan-las-chicas-con-principes-azules/9788416156429/2494363,ROBERTO KRUGER GONZALEZ,GRUPO EDITORIAL UNIVERSITARIO (GRANADA),
12/01/2011,LAZOS DE SANGRE 2: HADO,http://www.casadellibro.com/libro-lazos-de-sangre-2-hado/9788408108771/1949045,AMANDA HOCKING,PLANETA,
12/01/2011,HARRY POTTER Y EL PRISIONERO DE AZKABAN,http://www.casadellibro.com/libro-harry-potter-y-el-prisionero-de-azkaban/9788498383430/1824659,J.K. ROWLING,"SALAMANDRA (PUBLICACIONES Y EDICIONES SALAMANDRA, S.A.)",
12/01/2015,5 SECONDS OF SUMMER. ¿ERES SU MAXIMO FAN?,http://www.casadellibro.com/libro-5-seconds-of-summer-eres-su-maximo-fan/9788416075249/2435327,VV.AA.,B DE BLOK,
12/01/2015,5 SECONDS OF SUMMER: BIOGRAFIA NO AUTORIZADA,http://www.casadellibro.com/libro-5-seconds-of-summer-biografia-no-autorizada/9788415579915/2435328,JOE ALLAN,B DE BLOK,
12/01/2015,5 SECONDS OF SUMMER. 100% NO OFICIAL,http://www.casadellibro.com/libro-5-seconds-of-summer-100-no-oficial/9788416075270/2435329,VV.AA.,B DE BLOK,
12/02/2013,LAS GUERRAS DEL MUNDO EMERGIDO II: LAS DOS GUERRAS,http://www.casadellibro.com/libro-las-guerras-del-mundo-emergido-ii-las-dos-guerras/9788408037330/2064094,LICIA TROISI,PLANETA,
12/03/2013,MI FAMILIA Y OTRAS ESPECIES EN EXTINCION,http://www.casadellibro.com/libro-mi-familia-y-otras-especies-en-extincion/9788427901230/2079159,CARLA GUNN,NOGUER Y CARALT,
12/04/2011,TU,http://www.casadellibro.com/libro-tu/9788427901308/1837856,CHARLES BENOIT,NOGUER Y CARALT,
12/04/2012,SERA HERMOSO MORIR JUNTOS,http://www.casadellibro.com/libro-sera-hermoso-morir-juntos/9788499896748/1967500,MANUELA SALVI,DEBOLSILLO,
12/04/2012,FRIO,http://www.casadellibro.com/libro-frio/9788492833702/1967568,LAURIE HALSE ANDERSON,ROCABOLSILLO,
12/04/2013,MALICIA,http://www.casadellibro.com/libro-malicia/9788490180532/2101492,SARA SHEPARD,LA FACTORIA DE IDEAS,
12/04/2013,HEAVEN,http://www.casadellibro.com/libro-heaven/9788499184395/2079891,ALEXANDRA ADORNETTO,ROCA EDITORIAL DE LIBROS,
12/05/2008,EL VIENTO EN LOS SAUCES,http://www.casadellibro.com/libro-el-viento-en-los-sauces/9788477025986/1198571,KENNETH GRAHAME,VALDEMAR,
12/05/2011,UNA NOCHE EN LA LUNA,http://www.casadellibro.com/libro-una-noche-en-la-luna/9788427200951/1849278,CATH CROWLEY,MOLINO,
12/06/2012,ALMAS CRUZADAS,http://www.casadellibro.com/libro-almas-cruzadas/9788408007609/1994510,ELISABETH CHANDLER,PLANETA,
12/06/2014,SUPERVIVIENTES,http://www.casadellibro.com/libro-supervivientes/9788499187549/2295838,MEGAN CREWE,ROCA EDITORIAL DE LIBROS,
12/06/2014,EL AMOR ES UN CIRCULO ABIERTO,http://www.casadellibro.com/libro-el-amor-es-un-circulo-abierto/9788490432167/2296438,LUCCA VITTALLI,MONTENA,
12/06/2014,IMAGINA QUE YA NO ESTOY,http://www.casadellibro.com/libro-imagina-que-ya-no-estoy/9788416120765/2337566,MEG ROSOFF,SIRUELA,
12/07/2005,LA LLAMADA DE LO SALVAJE: MATERIAL AUXILIAR (ESO),http://www.casadellibro.com/libro-la-llamada-de-lo-salvaje-material-auxiliar-eso/9788431673420/1041440,JACK LONDON,VICENS-VIVES,
12/07/2007,LA BICICLETA DE SUMJI,http://www.casadellibro.com/libro-la-bicicleta-de-sumji/9788478448449/1017058,AMOS OZ,SIRUELA,
12/09/2001,TEATRO COMICO POPULAR,http://www.casadellibro.com/libro-teatro-comico-popular/9788470398995/789394,VV.AA.,CASTALIA,
12/09/2002,LA CIUDAD DE LAS BESTIAS,http://www.casadellibro.com/libro-la-ciudad-de-las-bestias/9788484411666/844391,ISABEL ALLENDE,MONTENA,
12/11/2008,ROJA (LA GUERRA DE LOS ESPEJOS II),http://www.casadellibro.com/libro-roja-la-guerra-de-los-espejos-ii/9788466629874/1228358,FRANK BEDDOR,"EDICIONES B, S.A.",
12/11/2012,PRECIADA (MARCA DE NACIMIENTO. LIBRO II),http://www.casadellibro.com/libro-preciada-marca-de-nacimiento-libro-ii/9788444148267/2037858,CARAGH O BRIEN,EVEREST,
12/11/2012,PARADISE,http://www.casadellibro.com/libro-paradise/9788492929757/2038221,SIMONE ELKELES,VERSATIL,
12/12/2012,CANCIONES PARA PAULA (PACK EDICION ESPECIAL) (CONTIENE: CANCIONES PARA PAULA; ¿SABES QEU TE QUIERO?; CALLAME CON UN BESO),http://www.casadellibro.com/libro-canciones-para-paula-pack-edicion-especial-contiene-canciones-para-paula-sabes-qeu-te-quiero-callame-con-un-beso/9788444111056/2059983,BLUE JEANS,EVEREST,
13/01/2010,CAZADORES DE SOMBRAS 3: CIUDAD DE CRISTAL,http://www.casadellibro.com/libro-cazadores-de-sombras-3-ciudad-de-cristal/9788408089766/1616658,CASSANDRA CLARE,PLANETA,
13/01/2012,PURO,http://www.casadellibro.com/libro-puro/9788499184333/1957750,JULIANNA BAGGOTT,ROCA EDITORIAL DE LIBROS,
13/02/2001,HARRY POTTER Y EL CALIZ DE FUEGO,http://www.casadellibro.com/libro-harry-potter-y-el-caliz-de-fuego/9788478886456/752087,J.K. ROWLING,"SALAMANDRA (PUBLICACIONES Y EDICIONES SALAMANDRA, S.A.)",
13/02/2012,CARPE CORPUS (LOS VAMPIROS DE MORGANVILLE Nº 6),http://www.casadellibro.com/libro-carpe-corpus-los-vampiros-de-morganville-n-6/9788492929559/1963597,RACHEL CAINE,VERSATIL,
13/02/2014,SI EL AMOR ES UNA ISLA,http://www.casadellibro.com/libro-si-el-amor-es-una-isla/9788408124306/2246539,ESTHER SANZ,PLANETA,
13/03/2012,JUST LISTEN,http://www.casadellibro.com/libro-just-listen/9788415120889/1972688,SARAH DESSEN,MAEVA,
13/03/2014,"LIVE, VIVE EL GRAN DESENLACE (PLAY 3)",http://www.casadellibro.com/libro-live-vive-el-gran-desenlace-play-3/9788490430934/2254355,VV.AA.,MONTENA,
13/04/2005,VITA BREVIS,http://www.casadellibro.com/libro-vita-brevis/9788478448470/1023339,JOSTEIN GAARDER,SIRUELA,
13/05/2008,MUERTE DE TINTA,http://www.casadellibro.com/libro-muerte-de-tinta/9788498411881/1194097,CORNELIA FUNKE,SIRUELA,
13/06/2005,LA ODISEA,http://www.casadellibro.com/libro-la-odisea/9788437622347/1035024,HOMERO,CATEDRA,
13/06/2013,ERAGON,http://www.casadellibro.com/libro-eragon/9788415729006/2094698,CHRISTOPHER PAOLINI,ROCABOLSILLO,
13/06/2013,ELDEST,http://www.casadellibro.com/libro-eldest/9788415729013/2094700,CHRISTOPHER PAOLINI,ROCABOLSILLO,
13/06/2013,BRISINGR,http://www.casadellibro.com/libro-brisingr/9788415729020/2094703,CHRISTOPHER PAOLINI,ROCABOLSILLO,
13/06/2013,LEGADO,http://www.casadellibro.com/libro-legado/9788415729037/2094704,CHRISTOPHER PAOLINI,ROCABOLSILLO,
13/06/2013,ESCUCHARAS MI CORAZON,http://www.casadellibro.com/libro-escucharas-mi-corazon/9788490430354/2104451,ALESSIO PULEO,MONTENA,
13/06/2013,LA HUIDA,http://www.casadellibro.com/libro-la-huida/9788490430019/2104467,EMMA PASS,MONTENA,
13/06/2013,EL ASCENSO DEL NUEVE,http://www.casadellibro.com/libro-el-ascenso-del-nueve/9788427204201/2110774,PITTACUS LORE,MOLINO,
13/09/2004,LA ZAPATERA PRODIGIOSA,http://www.casadellibro.com/libro-la-zapatera-prodigiosa/9788437621609/985243,FEDERICO GARCIA LORCA,CATEDRA,
13/09/2010,RASTRO,http://www.casadellibro.com/libro-rastro/9788467543643/1800789,MAGGIE STIEFVATER,EDICIONES SM,
13/09/2012,RENACER,http://www.casadellibro.com/libro-renacer/9788484417156/1837508,CLAUDIA GRAY,MONTENA,
13/09/2012,TRAICION (TRAICION 1),http://www.casadellibro.com/libro-traicion-traicion-1/9788484414933/1224482,SCOTT WESTERFELD,MONTENA,
13/09/2012,PERFECCION (TRAICION 2),http://www.casadellibro.com/libro-perfeccion-traicion-2/9788484415138/1249595,SCOTT WESTERFELD,MONTENA,
13/09/2012,ESPECIALES (TRAICION 3),http://www.casadellibro.com/libro-especiales-traicion-3/9788484415985/1658978,SCOTT WESTERFELD,MONTENA,
13/10/2011,DONDE LOS ARBOLES CANTAN,http://www.casadellibro.com/libro-donde-los-arboles-cantan/9788467550030/1884637,LAURA GALLEGO,EDICIONES SM,
13/10/2014,NINFAS,http://www.casadellibro.com/libro-ninfas/9788408132394/2358955,SARI LUHTANEN y MIKKO OIKKINEN,PLANETA,
13/10/2014,HERMOSO CAOS,http://www.casadellibro.com/libro-hermoso-caos/9788467041347/2363264,MARGARET STOHL y KAMI GARCIA,"ESPASA LIBROS, S.L.U.",
13/11/2009,"PETER PAN, LA OBRA COMPLETA",http://www.casadellibro.com/libro-peter-pan-la-obra-completa/9788493745011/1616540,JAMES MATTHEW BARRIE,NEVERLAND,
13/11/2013,EL VERANO DE LOS ANGELES OSCUROS. LA PROMESA.,http://www.casadellibro.com/libro-el-verano-de-los-angeles-oscuros-la-promesa/9788415854166/2233564,TABITA SPENCER y KRISTY SPENCER,LIBROS DE SEDA,
13/11/2014,TRASH: LADRONES DE ESPERANZA,http://www.casadellibro.com/libro-trash-ladrones-de-esperanza/9788498386431/2408350,ANDY MULLIGAN,"SALAMANDRA (PUBLICACIONES Y EDICIONES SALAMANDRA, S.A.)",
13/11/2014,UNA TARTA DE MANZANA LLENA DE ESPERANZA,http://www.casadellibro.com/libro-una-tarta-de-manzana-llena-de-esperanza/9788415893714/2413874,SARA MOORE FITZGERALD,MAEVA,
13/11/2014,OCULTA,http://www.casadellibro.com/libro-oculta/9788490186404/2424870,P.C. CAST y KRISTIN CAST,LA FACTORIA DE IDEAS,
13/11/2014,LOS JUEGOS DEL HAMBRE (ED. DE LUJO),http://www.casadellibro.com/libro-los-juegos-del-hambre-ed-de-lujo/9788427208391/2395482,SUZANNE COLLINS,MOLINO,
13/11/2014,EN LLAMAS (ED. DE LUJO),http://www.casadellibro.com/libro-en-llamas-ed-de-lujo/9788427208407/2395483,SUZANNE COLLINS,MOLINO,
13/11/2014,SINSAJO (ED. DE LUJO),http://www.casadellibro.com/libro-sinsajo-ed-de-lujo/9788427208414/2395484,SUZANNE COLLINS,MOLINO,
14/02/2012,TIERRA DE MAGIA 1: EL VIAJE,http://www.casadellibro.com/libro-tierra-de-magia-1-el-viaje/9788408111467/1949949,AMANDA HOCKING,PLANETA,
14/02/2013,HERMOSAS CRIATURAS,http://www.casadellibro.com/libro-hermosas-criaturas/9788467006995/2064024,MARGARET STOHL y KAMI GARCIA,"ESPASA LIBROS, S.L.U.",
14/03/2011,ROMANCERO GITANO,http://www.casadellibro.com/libro-romancero-gitano/9788437627496/1839010,FEDERICO GARCIA LORCA,CATEDRA,
