link_to_book/_text,cover_image/_alt,link_to_book,link_to_book/_title,cover_image
La puerta de Agartha (PERISCOPIO),Detalles del producto,http://www.amazon.es/puerta-Agartha-PERISCOPIO-Mallorqu%C3%A9-Corral/dp/8423675211/ref=sr_1_314/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-314,La puerta de Agartha (PERISCOPIO),http://ecx.images-amazon.com/images/I/51sTLDm9VkL._AA200_.jpg
EL CASO DEL GRAFITI EN LA FACHADA DEL COLEGIO (CUATRO AMIGOS Y MEDIO),Detalles del producto,http://www.amazon.es/GRAFITI-FACHADA-COLEGIO-CUATRO-AMIGOS/dp/8423657949/ref=sr_1_315/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-315,EL CASO DEL GRAFITI EN LA FACHADA DEL COLEGIO (CUATRO AMIGOS Y MEDIO),http://ecx.images-amazon.com/images/I/51hgykG0IEL._AA200_.jpg
Cómo corregir a una maestra malvada (TUCAN NARANJA),Detalles del producto,http://www.amazon.es/corregir-maestra-malvada-TUCAN-NARANJA/dp/8423675491/ref=sr_1_316/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-316,Cómo corregir a una maestra malvada (TUCAN NARANJA),http://ecx.images-amazon.com/images/I/51roDIrurrL._AA200_.jpg
Rosanda y el arte de birli birloque (Tucan Naranja +8 Años),Detalles del producto,http://www.amazon.es/Rosanda-birli-birloque-Tucan-Naranja/dp/8468312568/ref=sr_1_317/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-317,Rosanda y el arte de birli birloque (Tucan Naranja +8 Años),http://ecx.images-amazon.com/images/I/51dK6QeStbL._AA200_.jpg
Trucant a les portes del cel (PERISCOPI),Detalles del producto,http://www.amazon.es/Trucant-portes-del-cel-PERISCOPI/dp/8423681491/ref=sr_1_318/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-318,Trucant a les portes del cel (PERISCOPI),http://ecx.images-amazon.com/images/I/51qRAfQR1hL._AA200_.jpg
EL GIGANTE PINTANUBES (Tren azul. Mis cuentos favoritos),Detalles del producto,http://www.amazon.es/GIGANTE-PINTANUBES-azul-cuentos-favoritos/dp/8423692590/ref=sr_1_319/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-319,EL GIGANTE PINTANUBES (Tren azul. Mis cuentos favoritos),http://ecx.images-amazon.com/images/I/51Gm62CTuPL._AA200_.jpg
Laluna.com (PERISCOPIO),Detalles del producto,http://www.amazon.es/Laluna-com-PERISCOPIO-Care-Santos/dp/8423676730/ref=sr_1_320/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-320,Laluna.com (PERISCOPIO),http://ecx.images-amazon.com/images/I/41hKGVyFDbL._AA200_.jpg
LA CELESTINA PARA ESTUDIANTES (CLÁSICOS PARA ESTUDIANTES),Detalles del producto,http://www.amazon.es/CELESTINA-PARA-ESTUDIANTES-CL%C3%81SICOS/dp/8423690873/ref=sr_1_321/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-321,LA CELESTINA PARA ESTUDIANTES (CLÁSICOS PARA ESTUDIANTES),http://ecx.images-amazon.com/images/I/51qKm0AWoKL._AA200_.jpg
Un caracol para Emma (TUCAN ROJO),Detalles del producto,http://www.amazon.es/caracol-para-Emma-TUCAN-ROJO/dp/8423687244/ref=sr_1_322/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-322,Un caracol para Emma (TUCAN ROJO),http://ecx.images-amazon.com/images/I/51TVjEXSyaL._AA200_.jpg
LA NOCHE DE LOS CUCHICUCHIS (TUCAN NARANJA),Detalles del producto,http://www.amazon.es/NOCHE-LOS-CUCHICUCHIS-TUCAN-NARANJA/dp/8423693384/ref=sr_1_323/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-323,LA NOCHE DE LOS CUCHICUCHIS (TUCAN NARANJA),http://ecx.images-amazon.com/images/I/41TbAUpcp8L._AA200_.jpg
Premio EDEBÉ 2013 (XXI edición) Infantil: MOLSA (Tuca Verd),Detalles del producto,http://www.amazon.es/Premio-EDEB%C3%89-2013-edici%C3%B3n-Infantil/dp/8468308978/ref=sr_1_324/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-324,Premio EDEBÉ 2013 (XXI edición) Infantil: MOLSA (Tuca Verd),http://ecx.images-amazon.com/images/I/51FdrNIg%2BfL._AA200_.jpg
"L?EDAT DEL LLORO, de Gisela Pou (Tucà vermell)",Detalles del producto,http://www.amazon.es/EDAT-LLORO-Gisela-Tuc%C3%A0-vermell/dp/8468308374/ref=sr_1_325/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-325,"L?EDAT DEL LLORO, de Gisela Pou (Tucà vermell)",http://ecx.images-amazon.com/images/I/51WCoPj6nVL._AA200_.jpg
DONDE NUNCA ES INVIERNO (Tucán verde),Detalles del producto,http://www.amazon.es/DONDE-NUNCA-INVIERNO-Tuc%C3%A1n-verde/dp/8423688682/ref=sr_1_326/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-326,DONDE NUNCA ES INVIERNO (Tucán verde),http://ecx.images-amazon.com/images/I/51MgXUox0PL._AA200_.jpg
Los moais de Pascua (TUCAN ROJO),Detalles del producto,http://www.amazon.es/Los-moais-Pascua-TUCAN-ROJO/dp/8423677184/ref=sr_1_327/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-327,Los moais de Pascua (TUCAN ROJO),http://ecx.images-amazon.com/images/I/4164b-xFGyL._AA200_.jpg
CUENTOS PARA DORMIR A LA ABUELA (TUCÁN VERDE),Detalles del producto,http://www.amazon.es/CUENTOS-DORMIR-ABUELA-TUC%C3%81N-VERDE/dp/8423687465/ref=sr_1_328/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-328,CUENTOS PARA DORMIR A LA ABUELA (TUCÁN VERDE),http://ecx.images-amazon.com/images/I/51ToDfL-LJL._AA200_.jpg
El gusano que pudo ser rey (TUCAN NARANJA),Detalles del producto,http://www.amazon.es/gusano-que-pudo-TUCAN-NARANJA/dp/8423683567/ref=sr_1_329/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-329,El gusano que pudo ser rey (TUCAN NARANJA),http://ecx.images-amazon.com/images/I/51oMPi1uWJL._AA200_.jpg
Caperucita y la abuela feroz (TUCAN NARANJA),Detalles del producto,http://www.amazon.es/Caperucita-abuela-feroz-TUCAN-NARANJA/dp/8423676927/ref=sr_1_330/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-330,Caperucita y la abuela feroz (TUCAN NARANJA),http://ecx.images-amazon.com/images/I/51EVLHVydKL._AA200_.jpg
La metamorfosis (Nómadas del tiempo),Detalles del producto,http://www.amazon.es/metamorfosis-N%C3%B3madas-del-tiempo/dp/8423670066/ref=sr_1_331/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-331,La metamorfosis (Nómadas del tiempo),"http://ecx.images-amazon.com/images/I/417weJlKiDL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
El secreto de Pulau Karang (PERISCOPIO),Detalles del producto,http://www.amazon.es/El-secreto-Pulau-Karang-PERISCOPIO/dp/8423694046/ref=sr_1_332/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-332,El secreto de Pulau Karang (PERISCOPIO),http://ecx.images-amazon.com/images/I/41wQXSrnNBL._AA200_.jpg
El niño que nunca se reía (Tucán azul),Detalles del producto,http://www.amazon.es/ni%C3%B1o-nunca-re%C3%ADa-Tuc%C3%A1n-azul/dp/8423681734/ref=sr_1_333/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-333,El niño que nunca se reía (Tucán azul),http://ecx.images-amazon.com/images/I/51R6R%2B32nCL._AA200_.jpg
Y Alba dejó de tener miedo (TUCÁN AZUL),Detalles del producto,http://www.amazon.es/Alba-dej%C3%B3-tener-miedo-TUC%C3%81N/dp/8423681785/ref=sr_1_334/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-334,Y Alba dejó de tener miedo (TUCÁN AZUL),http://ecx.images-amazon.com/images/I/51QEKbU4FPL._AA200_.jpg
Mauro Ojos Brillantes (TUCÁN AZUL),Detalles del producto,http://www.amazon.es/Mauro-Ojos-Brillantes-TUC%C3%81N-AZUL/dp/8423675335/ref=sr_1_335/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-335,Mauro Ojos Brillantes (TUCÁN AZUL),http://ecx.images-amazon.com/images/I/51A3j2AiYDL._AA200_.jpg
L'Odissea Explicada Als Infants (En Rústica) (BIBLIOTECA ESCOLAR CLÀSSICS EXPLICATS ALS INFANTS),Detalles del producto,http://www.amazon.es/LOdissea-Explicada-BIBLIOTECA-CL%C3%80SSICS-EXPLICATS/dp/8423693228/ref=sr_1_336/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-336,L'Odissea Explicada Als Infants (En Rústica) (BIBLIOTECA ESCOLAR CLÀSSICS EXPLICATS ALS INFANTS),http://ecx.images-amazon.com/images/I/51dzIy6yFGL._AA200_.jpg
Escobas voladoras (TUCÁN VERDE),Detalles del producto,http://www.amazon.es/Escobas-voladoras-TUC%C3%81N-VERDE-Jungman/dp/8423675645/ref=sr_1_337/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-337,Escobas voladoras (TUCÁN VERDE),http://ecx.images-amazon.com/images/I/51mEtm7fqCL._AA200_.jpg
EL ENIGMA GUGGENHEIM (TUCAN ROJO),Detalles del producto,http://www.amazon.es/EL-ENIGMA-GUGGENHEIM-TUCAN-ROJO/dp/8423686876/ref=sr_1_338/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-338,EL ENIGMA GUGGENHEIM (TUCAN ROJO),http://ecx.images-amazon.com/images/I/51Bz27IconL._AA200_.jpg
LA CABEZA DE GOYA (TUCAN ROJO),Detalles del producto,http://www.amazon.es/CABEZA-GOYA-TUCAN-ROJO/dp/8423686884/ref=sr_1_339/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-339,LA CABEZA DE GOYA (TUCAN ROJO),http://ecx.images-amazon.com/images/I/51Ivai%2BAm5L._AA200_.jpg
LEER PARA SABER: MAGNO (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-MAGNO-Actividades/dp/846831076X/ref=sr_1_340/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-340,LEER PARA SABER: MAGNO (Actividades),http://ecx.images-amazon.com/images/I/51R74SCFkOL._AA200_.jpg
EL DOMADOR MIEDOSO (TREN AZUL: MIS CUENTOS FAVORITOS),Detalles del producto,http://www.amazon.es/DOMADOR-MIEDOSO-TREN-AZUL-FAVORITOS/dp/8423695832/ref=sr_1_341/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-341,EL DOMADOR MIEDOSO (TREN AZUL: MIS CUENTOS FAVORITOS),http://ecx.images-amazon.com/images/I/51vGWYR8gQL._AA200_.jpg
LEER PARA SABER: UN ATAQUE DE RISA (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-ATAQUE-Actividades/dp/8468310719/ref=sr_1_342/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-342,LEER PARA SABER: UN ATAQUE DE RISA (Actividades),http://ecx.images-amazon.com/images/I/518UQ90OrGL._AA200_.jpg
LEER PARA SABER: EL DOMADOR MIEDOSO (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-DOMADOR-Actividades/dp/8468310603/ref=sr_1_343/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-343,LEER PARA SABER: EL DOMADOR MIEDOSO (Actividades),http://ecx.images-amazon.com/images/I/51dcma7eSxL._AA200_.jpg
LEER PARA SABER: UN CAMALEÓN EN LA ESCUELA DE LOS GATOS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-CAMALE%C3%93N-Actividades/dp/846831059X/ref=sr_1_344/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-344,LEER PARA SABER: UN CAMALEÓN EN LA ESCUELA DE LOS GATOS (Actividades),http://ecx.images-amazon.com/images/I/51vEIEkh9QL._AA200_.jpg
"ROSANDA Y EL ÁNGEL, DE ÁNGELES GONZÁLEZ-SINDE (Tucán naranja)",Detalles del producto,http://www.amazon.es/ROSANDA-%C3%81NGEL-%C3%81NGELES-GONZ%C3%81LEZ-SINDE-naranja/dp/846830302X/ref=sr_1_345/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-345,"ROSANDA Y EL ÁNGEL, DE ÁNGELES GONZÁLEZ-SINDE (Tucán naranja)",http://ecx.images-amazon.com/images/I/515mxdDPHfL._AA200_.jpg
LEER PARA SABER: SI NO TE VAS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-VAS-Actividades/dp/8468310735/ref=sr_1_346/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-346,LEER PARA SABER: SI NO TE VAS (Actividades),http://ecx.images-amazon.com/images/I/41i5OedwbkL._AA200_.jpg
LEER PARA SABER: LA ROCA DE IS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-ROCA-Actividades/dp/8468310786/ref=sr_1_347/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-347,LEER PARA SABER: LA ROCA DE IS (Actividades),http://ecx.images-amazon.com/images/I/51zAe9K7jgL._AA200_.jpg
LEER PARA SABER: TREMENDOS TORTAZOS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-TREMENDOS-Actividades/dp/8468310654/ref=sr_1_348/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-348,LEER PARA SABER: TREMENDOS TORTAZOS (Actividades),http://ecx.images-amazon.com/images/I/51vDxHiXI-L._AA200_.jpg
LEER PARA SABER: ROSANDA Y EL ÁNGEL (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-ROSANDA-Actividades/dp/8468310646/ref=sr_1_349/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-349,LEER PARA SABER: ROSANDA Y EL ÁNGEL (Actividades),http://ecx.images-amazon.com/images/I/516bMSPtYNL._AA200_.jpg
LEER PARA SABER: UN CARROMATO VERDE BOTELLA (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-CARROMATO-Actividades/dp/8468310662/ref=sr_1_350/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-350,LEER PARA SABER: UN CARROMATO VERDE BOTELLA (Actividades),http://ecx.images-amazon.com/images/I/51CAx%2BSmsFL._AA200_.jpg
LEER PARA SABER: BOTELLAS DE PESADILLAS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-PESADILLAS-Actividades/dp/8468310670/ref=sr_1_351/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-351,LEER PARA SABER: BOTELLAS DE PESADILLAS (Actividades),http://ecx.images-amazon.com/images/I/51WeJPQAu6L._AA200_.jpg
LEER PARA SABER: LA HIJA DEL TUAREG (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-TUAREG-Actividades/dp/8468310751/ref=sr_1_352/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-352,LEER PARA SABER: LA HIJA DEL TUAREG (Actividades),http://ecx.images-amazon.com/images/I/41yRQ%2BtRwjL._AA200_.jpg
LEER PARA SABER: CENTAUROS DEL NORTE (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-CENTAUROS-Actividades/dp/8468310743/ref=sr_1_353/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-353,LEER PARA SABER: CENTAUROS DEL NORTE (Actividades),http://ecx.images-amazon.com/images/I/51sYLub576L._AA200_.jpg
LEER PARA SABER: TRES BESOS (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-BESOS-Actividades/dp/8468310778/ref=sr_1_354/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-354,LEER PARA SABER: TRES BESOS (Actividades),http://ecx.images-amazon.com/images/I/51nYBG2MqlL._AA200_.jpg
LEER PARA SABER: EL VERANO QUE NOS COMIMOS LA LUNA (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-COMIMOS-Actividades/dp/8468310689/ref=sr_1_355/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-355,LEER PARA SABER: EL VERANO QUE NOS COMIMOS LA LUNA (Actividades),http://ecx.images-amazon.com/images/I/51aihnTHUnL._AA200_.jpg
RÚTINDEL: aventura en el país del ratoncito Pérez (TUCÁN AZUL),Detalles del producto,http://www.amazon.es/R%C3%9ATINDEL-aventura-ratoncito-P%C3%A9rez-TUC%C3%81N/dp/8423695921/ref=sr_1_356/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-356,RÚTINDEL: aventura en el país del ratoncito Pérez (TUCÁN AZUL),http://ecx.images-amazon.com/images/I/5177AdZZGPL._AA200_.jpg
LEER PARA SABER: EL ENANO GUMERSINDO Y LA PRINCESA NOANÍN (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-GUMERSINDO-Actividades/dp/8468310611/ref=sr_1_357/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-357,LEER PARA SABER: EL ENANO GUMERSINDO Y LA PRINCESA NOANÍN (Actividades),http://ecx.images-amazon.com/images/I/51BwvrfcZYL._AA200_.jpg
LEER PARA SABER: EL MUNDIAL DE FÚTBOL MÁS RARO DEL MUNDO (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-MUNDIAL-Actividades/dp/8468310697/ref=sr_1_358/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-358,LEER PARA SABER: EL MUNDIAL DE FÚTBOL MÁS RARO DEL MUNDO (Actividades),http://ecx.images-amazon.com/images/I/51Z5nKesRHL._AA200_.jpg
LEER PARA SABER: UNA ESTRELLA EN LA SOPA (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-ESTRELLA-Actividades/dp/8468310638/ref=sr_1_359/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-359,LEER PARA SABER: UNA ESTRELLA EN LA SOPA (Actividades),http://ecx.images-amazon.com/images/I/51bkg8qQ0GL._AA200_.jpg
LEER PARA SABER: RUTINDEL (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-RUTINDEL-Actividades/dp/846831062X/ref=sr_1_360/279-9702692-6661441?s=books&ie=UTF8&qid=1422595728&sr=1-360,LEER PARA SABER: RUTINDEL (Actividades),http://ecx.images-amazon.com/images/I/51SmfBdTB2L._AA200_.jpg
LEER PARA SABER: MUSGO (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-MUSGO-Actividades/dp/8468310700/ref=sr_1_361/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-361,LEER PARA SABER: MUSGO (Actividades),http://ecx.images-amazon.com/images/I/51ichKMfJ3L._AA200_.jpg
LEER PARA SABER: TESA (Actividades),Detalles del producto,http://www.amazon.es/LEER-PARA-SABER-TESA-Actividades/dp/8468310727/ref=sr_1_362/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-362,LEER PARA SABER: TESA (Actividades),http://ecx.images-amazon.com/images/I/51VZTE97%2BGL._AA200_.jpg
"MEMÒRIES DE L'ORATORI, de Joan Bosco",Detalles del producto,http://www.amazon.es/MEM%C3%92RIES-LORATORI-Bosco-Nacionalidad-Italiana/dp/8468311502/ref=sr_1_363/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-363,"MEMÒRIES DE L'ORATORI, de Joan Bosco",http://g-ecx.images-amazon.com/images/G/30/x-site/icons/no-img-sm._V182358440_AA200_.gif
La Biblia- La Meva Primera Comunió (Biblioteca Religiosa (catalan)),Detalles del producto,http://www.amazon.es/Biblia--Primera-Comuni%C3%B3-Biblioteca-Religiosa/dp/8423663493/ref=sr_1_364/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-364,La Biblia- La Meva Primera Comunió (Biblioteca Religiosa (catalan)),http://ecx.images-amazon.com/images/I/51Fsc%2B9bjEL._AA200_.jpg
Las aventuras de Alfred y Agatha 3: La caja mágica. (Las aventuras de Alfred & Agatha),Detalles del producto,http://www.amazon.es/Las-aventuras-Alfred-Agatha-m%C3%A1gica-ebook/dp/B00F3IZEDC/ref=sr_1_365/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-365,Las aventuras de Alfred y Agatha 3: La caja mágica. (Las aventuras de Alfred & Agatha),"http://ecx.images-amazon.com/images/I/51jgXQK%2BhZL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
La BIBLIA contada a los niños (BIBLIOTECA ESCOLAR CLÁSICOS CONTADOS A LOS NIÑOS),Detalles del producto,http://www.amazon.es/contada-BIBLIOTECA-ESCOLAR-CL%C3%81SICOS-CONTADOS-ebook/dp/B00F3IZC7U/ref=sr_1_366/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-366,La BIBLIA contada a los niños (BIBLIOTECA ESCOLAR CLÁSICOS CONTADOS A LOS NIÑOS),"http://ecx.images-amazon.com/images/I/512SoiOHnLL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
El templo enterrado (PERISCOPIO),Detalles del producto,http://www.amazon.es/templo-enterrado-PERISCOPIO-Latorre-Fortu%C3%B1o-ebook/dp/B00F3IZCJ8/ref=sr_1_367/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-367,El templo enterrado (PERISCOPIO),"http://ecx.images-amazon.com/images/I/414ku8CRPYL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
"La BIBLIA ""Antiguo testamento"" contado a los niños",Detalles del producto,http://www.amazon.es/BIBLIA-Antiguo-testamento-contado-ni%C3%B1os-ebook/dp/B00F3IZCF2/ref=sr_1_368/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-368,"La BIBLIA ""Antiguo testamento"" contado a los niños","http://ecx.images-amazon.com/images/I/51VNQqQ41ZL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
"La BIBLIA ""Nuevo testamento: El Evangelio"" contado a los niños",Detalles del producto,http://www.amazon.es/BIBLIA-Nuevo-testamento-Evangelio-contado-ebook/dp/B00F3IZC70/ref=sr_1_369/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-369,"La BIBLIA ""Nuevo testamento: El Evangelio"" contado a los niños","http://ecx.images-amazon.com/images/I/512SoiOHnLL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
La prisionera (PERISCOPIO),Detalles del producto,http://www.amazon.es/prisionera-PERISCOPIO-Manuel-Alonso-G%C3%B3mez-ebook/dp/B00F3IZCZW/ref=sr_1_370/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-370,La prisionera (PERISCOPIO),"http://ecx.images-amazon.com/images/I/41LKKOtU0wL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
LAS HISTORIAS DE TERROR DEL LIBRO ROJO DE DAVID (FORMATO ESPECIAL tipo Fantasy de LOS SIN MIEDO),Detalles del producto,http://www.amazon.es/HISTORIAS-TERROR-FORMATO-ESPECIAL-Fantasy/dp/8468302988/ref=sr_1_371/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-371,LAS HISTORIAS DE TERROR DEL LIBRO ROJO DE DAVID (FORMATO ESPECIAL tipo Fantasy de LOS SIN MIEDO),http://ecx.images-amazon.com/images/I/511DbJb3r9L._AA200_.jpg
Vampiros en le Castillo Colmillos (TUCAN ROJO),Detalles del producto,http://www.amazon.es/Vampiros-Castillo-Colmillos-TUCAN-ROJO/dp/8423675637/ref=sr_1_372/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-372,Vampiros en le Castillo Colmillos (TUCAN ROJO),http://ecx.images-amazon.com/images/I/51VwUflhFsL._AA200_.jpg
Miguel Magone y el verdadero coraje (TUCAN ROJO),Detalles del producto,http://www.amazon.es/Miguel-Magone-verdadero-coraje-TUCAN/dp/8423683842/ref=sr_1_373/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-373,Miguel Magone y el verdadero coraje (TUCAN ROJO),http://ecx.images-amazon.com/images/I/51ALU57sgOL._AA200_.jpg
El mussol i la forca (PERISCOPI),Detalles del producto,http://www.amazon.es/El-mussol-i-forca-PERISCOPI/dp/8423679128/ref=sr_1_374/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-374,El mussol i la forca (PERISCOPI),http://ecx.images-amazon.com/images/I/51D7JazkDxL._AA200_.jpg
Cuatro amigos y medio en... EL CASO DE LA PROFESORA DESAPARECIDA,Detalles del producto,http://www.amazon.es/Cuatro-amigos-medio-PROFESORA-DESAPARECIDA/dp/8423667421/ref=sr_1_375/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-375,Cuatro amigos y medio en... EL CASO DE LA PROFESORA DESAPARECIDA,http://ecx.images-amazon.com/images/I/51Kb-TpPCkL._AA200_.jpg
Cocorota y compañía (TUCÁN AZUL),Detalles del producto,http://www.amazon.es/Cocorota-y-compa%C3%B1%C3%ADa-TUC%C3%81N-AZUL/dp/8423676889/ref=sr_1_376/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-376,Cocorota y compañía (TUCÁN AZUL),http://ecx.images-amazon.com/images/I/51EObQCmHqL._AA200_.jpg
4 AMIGOS Y 1/2: EL CASO DE UN COCODRILO EN INTERNET (CUATRO AMIGOS Y MEDIO),Detalles del producto,http://www.amazon.es/AMIGOS-COCODRILO-INTERNET-CUATRO-MEDIO/dp/8423667251/ref=sr_1_377/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-377,4 AMIGOS Y 1/2: EL CASO DE UN COCODRILO EN INTERNET (CUATRO AMIGOS Y MEDIO),http://ecx.images-amazon.com/images/I/51KkGdJ85%2BL._AA200_.jpg
El caso de la fiesta de fin de curso (CUATRO AMIGOS Y MEDIO),Detalles del producto,http://www.amazon.es/fiesta-curso-CUATRO-AMIGOS-MEDIO/dp/8423678563/ref=sr_1_378/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-378,El caso de la fiesta de fin de curso (CUATRO AMIGOS Y MEDIO),http://ecx.images-amazon.com/images/I/51Psg4KFv7L._AA200_.jpg
La ratita Miracielos (TUCÁN AZUL),Detalles del producto,http://www.amazon.es/ratita-Miracielos-TUC%C3%81N-AZUL/dp/8423676897/ref=sr_1_379/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-379,La ratita Miracielos (TUCÁN AZUL),http://ecx.images-amazon.com/images/I/41e7U2KCs7L._AA200_.jpg
Donde esté mi corazón (PERISCOPIO),Detalles del producto,http://www.amazon.es/Donde-est%C3%A9-mi-coraz%C3%B3n-PERISCOPIO/dp/8423676579/ref=sr_1_380/279-6187684-4897506?s=books&ie=UTF8&qid=1422595729&sr=1-380,Donde esté mi corazón (PERISCOPIO),"http://ecx.images-amazon.com/images/I/41McVJ8D2xL._SL200_PIsitb-sticker-arrow-dp,TopRight,12,-18_SH30_OU30_AA200_.jpg"
