pub_date,link_to_book/_text,link_to_book,author,publisher
01/04/2012,"Thiziri, princesse Clair-de-Lune. Contes de Kabylie",http://www.decitre.fr/livres/thiziri-princesse-clair-de-lune-9782353280872.html,Fatima Kerrouche,Editinter
01/04/2012,Plus belle la vie de... Momo le Renardeau,http://www.decitre.fr/livres/plus-belle-la-vie-de-9782351921227.html,Henri Chasseline,La Veytizou
01/04/2012,Jeux pour habiter autrement la planète avec les 15-25 ans,http://www.decitre.fr/livres/jeux-pour-habiter-autrement-la-planete-avec-les-15-25-ans-9782708881389.html,Elise Bancon,Presses d'Ile de France
01/04/2012,Pouhika et le haricot magique,http://www.decitre.fr/livres/pouhika-et-le-haricot-magique-9782312003214.html,Cédric Hess,Net (Les Editions du)
01/04/2012,Je visite Notre-Dame de Paris,http://www.decitre.fr/livres/je-visite-notre-dame-de-paris-9782357700055.html,Bénédicte de Metz,Le Sénevé
01/04/2012,Kézako... le livre ?,http://www.decitre.fr/livres/kezako-9782960085273.html,"Michèle Desmet, Mylène Goujon",Scouby Editions
01/04/2012,Une bonne grosse galette,http://www.decitre.fr/livres/une-bonne-grosse-galette-9791090023024.html,Loek Koopmans,Iona
01/04/2012,Mamie Potiron,http://www.decitre.fr/livres/mamie-potiron-9782354852986.html,Laurence Daigneau,Jets d'encre
01/04/2012,Rosalie et la bohème,http://www.decitre.fr/livres/rosalie-et-la-boheme-9782360630165.html,Maryline Ulvoas,Yellow Concept
01/04/2012,100 choses à faire une fois dans sa vie,http://www.decitre.fr/livres/100-choses-a-faire-une-fois-dans-sa-vie-9782895794547.html,Jacques Goldstyn,Banjo Editions/Bayard Canada
01/04/2012,L'amour toujours,http://www.decitre.fr/livres/l-amour-toujours-9782362522024.html,Aurélie Pougnier,Mélibée (Editions)
01/04/2012,Les compagnons de Villers-la-Chèvre Tome 2,http://www.decitre.fr/livres/les-compagnons-de-villers-la-chevre-tome-2-9782953485615.html,Guilain Jakubowski,Sphinx des Glaces (Le)
01/04/2012,La robe de Sophie,http://www.decitre.fr/livres/la-robe-de-sophie-9782848781273.html,"Joëlle Delange, Laurent Elcé",In Octavo
01/04/2012,Un paradis pour les abeilles,http://www.decitre.fr/livres/un-paradis-pour-les-abeilles-9782359810240.html,"Bernard Bertrand, Eliane Haroux-Métayer",Terran (Editions de)
01/04/2012,Facebook et les réseaux sociaux,http://www.decitre.fr/livres/facebook-et-les-reseaux-sociaux-9782804170400.html,"Thérèse Jeunejean, Gilles Ernoux",De Boeck
01/04/2012,La métamorphose d'Hermine,http://www.decitre.fr/livres/la-metamorphose-d-hermine-9782353661541.html,Elena Ferrandiz,Eveil et découvertes
01/04/2012,Un fantôme pas comme les autres,http://www.decitre.fr/livres/un-fantome-pas-comme-les-autres-9782362470370.html,Metantropo,Océan Editions
01/04/2012,Marco Polo. Une vie d'aventurier avec 1 CD audio,http://www.decitre.fr/livres/marco-polo-9791090597051.html,"Pierre Ducrozet, Marie-Charlotte Aguerre",Bulles de Savon
01/04/2012,Noël surprise !. 4-6 ans,http://www.decitre.fr/livres/noel-surprise-4-6-ans-9782244423722.html,"Fanny Joly, Dankerleroux",Lito
01/04/2012,"George Gershwin, un pas de danse entre jazz et classique",http://www.decitre.fr/livres/george-gershwin-un-pas-de-danse-entre-jazz-et-classique-9782919372072.html,"Pétronille Danchin, Eve Grosset",A Dos d'Ane (Editions)
01/04/2012,"Walé, tailleur à toute heure",http://www.decitre.fr/livres/wale-tailleur-a-toute-heure-9782912138972.html,Véronique Vernette,Points de Suspension
01/04/2012,C'est les vacances !. Mon imagier,http://www.decitre.fr/livres/c-est-les-vacances-mon-imagier-9782897140076.html,Anne Sol,La Bagnole
01/04/2012,"La licorne guimauve. Pacotille, Ratapène et Comédon",http://www.decitre.fr/livres/la-licorne-guimauve-9782364210240.html,Lucile Thibaudier,Alpha Book Editions
01/04/2012,"Pomme d'Api Soleil N° 96, avril-mai 201 Quand on meurt c'est pour longtemps ?",http://www.decitre.fr/revues/pomme-d-api-soleil-n-96-avril-mai-2012-quand-on-meurt-c-est-pour-longtemps-3260050787949.html,Agnès Rochefort-Turquin,Bayard Presse
01/04/2012,Patapon N° 384 La fiancée de l'archiduc Charles,http://www.decitre.fr/revues/patapon-n-384-la-fiancee-de-l-archiduc-charles-9782740317280.html,Pierre Téqui,PIERRE TEQUI (EDITIONS)
01/04/2012,"Transmettre N° 141, Mai 2012 Pentecôte : l'effusion de l'Esprit",http://www.decitre.fr/revues/transmettre-n-141-mai-2012-pentecote-l-effusion-de-l-esprit-5552913708146.html,Rémi Veillon,Transmettre
01/04/2012,Julie et l'edelweiss,http://www.decitre.fr/livres/julie-et-l-edelweiss-9782953679748.html,Bruno Doutremer,Amiver éditions
01/04/2012,Contes de Bretagne,http://www.decitre.fr/livres/contes-de-bretagne-9782755802078.html,Sébastien Recouvrance,Gisserot (Editions)
01/04/2012,Contes d'Alsace,http://www.decitre.fr/livres/contes-d-alsace-9782755802092.html,Charles Klinger,Gisserot (Editions)
01/04/2012,Pat'apouf détective Tome 7 Pat'apouf explore les roches-rouges,http://www.decitre.fr/livres/pat-apouf-detective-tome-7-pat-apouf-explore-les-roches-rouges-9782843784392.html,Gervy,Triomphe
01/04/2012,L'alphabet en autocollants (Souris),http://www.decitre.fr/livres/l-alphabet-en-autocollants-souris-9782244201832.html,Bernadette Pons,Lito
01/04/2012,L'alphabet en autocollants (Garçon),http://www.decitre.fr/livres/l-alphabet-en-autocollants-garcon-9782244201849.html,"Bernadette Pons, Valérie Diard",Lito
01/04/2012,Le colporteur dyslexique,http://www.decitre.fr/livres/le-colporteur-dyslexique-9782918735076.html,David Gautier,Boule de neige
01/04/2012,Petites Histoires du soir,http://www.decitre.fr/livres/petites-histoires-du-soir-9782362560422.html,Bénédicte Carboneill,"[""Formulette production"", ""Jeunesse""]"
01/04/2012,Garfield Tome 27 Garfield se la coule douce,http://www.decitre.fr/livres/garfield-tome-27-garfield-se-la-coule-douce-9782205070859.html,Jim Davis,"[""Dargaud"", ""E-book""]"
01/04/2012,Demoiselles coccinelles...,http://www.decitre.fr/livres/demoiselles-coccinelles-9782919338146.html,"Pascale Rousseau, Séverine Dalla","[""Arthur et cie"", ""E-book""]"
01/04/2012,Garfield Tome 25 Garfield est sur la mauvaise pente,http://www.decitre.fr/livres/garfield-tome-25-garfield-est-sur-la-mauvaise-pente-9782205070842.html,Jim Davis,"[""Dargaud"", ""E-book""]"
01/04/2012,Petite abeille,http://www.decitre.fr/livres/petite-abeille-9791090932142.html,Magalie Luly,La Lettrine Culture
01/04/2012,L'énigme du canal,http://www.decitre.fr/livres/l-enigme-du-canal-9782896479139.html,Laurent Chabin,"[""Hurtubise Editions HMH"", ""E-book""]"
01/04/2012,Garfield Tome 23 Garfield est un drôle de pistolet,http://www.decitre.fr/livres/garfield-tome-23-garfield-est-un-drole-de-pistolet-9782205070958.html,Jim Davis,"[""Dargaud"", ""E-book""]"
01/04/2012,Les animaux 1000 autocollants,http://www.decitre.fr/livres/les-animaux-1000-autocollants-9781409540076.html,"Fiona Watt, Stella Baggott",Usborne Publishing
01/04/2012,Le trésor des fées du Pilat,http://www.decitre.fr/livres/le-tresor-des-fees-du-pilat-9782357401464.html,Stéphane Orsier,EMCC
01/04/2012,"Danse ! Tome 1 Nina, graine d'étoile",http://www.decitre.fr/livres/danse-tome-1-nina-graine-d-etoile-9782266232265.html,Anne-Marie Pol,"[""Pocket Jeunesse"", ""E-book""]"
31/03/2012,La planète des Mius,http://www.decitre.fr/livres/la-planete-des-mius-9782363250360.html,Estelle Billon-Spagnol,Gargantua (Editions)
30/03/2012,Mes images du Japon,http://www.decitre.fr/livres/mes-images-du-japon-9782021076820.html,Etsuko Watanabe,Seuil Jeunesse
30/03/2012,Une journée de Loup,http://www.decitre.fr/livres/une-journee-de-loup-9782701159676.html,Philippe Jalbert,Belin
29/03/2012,Les enfants sont méchants,http://www.decitre.fr/livres/les-enfants-sont-mechants-9782070639366.html,"Vincent Cuvellier, Aurélie Guillerey",Gallimard Jeunesse Giboulées
29/03/2012,La politique ça vous regarde !,http://www.decitre.fr/livres/la-politique-ca-vous-regarde-9782070645442.html,Michel Rocard,Gallimard Jeunesse Giboulées
29/03/2012,Créer avec Matisse,http://www.decitre.fr/livres/creer-avec-matisse-9782352900733.html,"Corine Borgnet, Jean-Christian Bourcart, Gaëlle Chotard, Didier Courbot",Courtes et longues (Editions)
29/03/2012,"Aventuriers malgré eux Tome 1 1 yack, 2 yétis, 3 explorateurs",http://www.decitre.fr/livres/aventuriers-malgre-eux-tome-1-1-yack-2-yetis-3-explorateurs-9782361931544.html,C. Alexander London,Grandes personnes (Editions)
29/03/2012,Les moyens de transport,http://www.decitre.fr/livres/les-moyens-de-transport-9782508015960.html,Hemma,Hemma
29/03/2012,Les jouets. 4 ans,http://www.decitre.fr/livres/les-jouets-9782508015977.html,Hemma,Hemma
29/03/2012,Mission Tara Océans. Journal d'une scientifique,http://www.decitre.fr/livres/mission-tara-oceans-9782746505957.html,Sophie Nicaud,Le Pommier
29/03/2012,A Versailles avec Marie-Antoinette,http://www.decitre.fr/livres/a-versailles-avec-marie-antoinette-9782840967552.html,"Véronique Della Valle, Lise Herzog",Parigramme
29/03/2012,Kakafania. L'horrible sorcière,http://www.decitre.fr/livres/kakafania-9782871427292.html,"Claude K Dubois, Béa Deru-Renard",Mijade
29/03/2012,Lettres magiques. Moyenne section 4-5 ans,http://www.decitre.fr/livres/lettres-magiques-9782091869247.html,Mariana Vidal,Nathan
29/03/2012,Nombres magiques. Moyenne section 4-5 ans,http://www.decitre.fr/livres/nombres-magiques-9782091869254.html,Stéphanie Chica,Nathan
29/03/2012,Popi à la piscine,http://www.decitre.fr/livres/popi-a-la-piscine-9782747040280.html,Marie-Hélène Gros,Bayard Jeunesse
29/03/2012,Dingomobiles,http://www.decitre.fr/livres/dingomobiles-9782747039802.html,"Davide Cali, Maurizio Santucci",Bayard Jeunesse
29/03/2012,Le voleur de mots,http://www.decitre.fr/livres/le-voleur-de-mots-9782363250353.html,"Céline Person, Maëlle Schaller",Gargantua (Editions)
29/03/2012,Un Bon Troc,http://www.decitre.fr/livres/un-bon-troc-9782918689232.html,"Lorenz Pauli, Kathrin Schärer",Ane Baté (Editions)
29/03/2012,Les formes,http://www.decitre.fr/livres/les-formes-9782747039444.html,Patrick George,Bayard Jeunesse
29/03/2012,Martin fait de la magie... et sa petite soeur aussi !,http://www.decitre.fr/livres/martin-fait-de-la-magie-9782871427797.html,"Tim Warnes, Tracey Corderoy",Mijade
29/03/2012,Les animaux,http://www.decitre.fr/livres/les-animaux-9789088461682.html,Olala Books,Olala Books
29/03/2012,J'aime les bébés animaux. 2-3 ans,http://www.decitre.fr/livres/j-aime-les-bebes-animaux-9789088461699.html,Lieve Boumans,Olala Books
29/03/2012,"J'ai 3 ans, autocollants. Je compte jusqu'à 10",http://www.decitre.fr/livres/j-ai-3-ans-autocollants-9789088461903.html,Lieve Boumans,Olala Books
29/03/2012,Popi et le petit chat,http://www.decitre.fr/livres/popi-et-le-petit-chat-9782747040297.html,Marie-Hélène Gros,Bayard Jeunesse
29/03/2012,Les couleurs,http://www.decitre.fr/livres/les-couleurs-9782747039413.html,Patrick George,Bayard Jeunesse
29/03/2012,Les chèvres aux yeux doux,http://www.decitre.fr/livres/les-chevres-aux-yeux-doux-9782070643653.html,"Stephen Davies, Christopher Corr",Gallimard jeunesse
29/03/2012,Les 4 saisons de Loup,http://www.decitre.fr/livres/les-4-saisons-de-loup-9782701163567.html,Philippe Jalbert,Belin
29/03/2012,Le Petit Prince Tome 8 La planète des Libris. Edition prestige - avec 1 DVD,http://www.decitre.fr/livres/le-petit-prince-tome-8-la-planete-des-libris-9782070646951.html,Fabrice Colin,Gallimard-Jeunesse
29/03/2012,Lettres magiques. Grandee section 5-6 ans,http://www.decitre.fr/livres/lettres-magiques-9782091869261.html,Stéphanie Chica,Nathan
29/03/2012,Nombres magiques. Grande section 5-6 ans,http://www.decitre.fr/livres/nombres-magiques-9782091869278.html,Stéphanie Grison,Nathan
29/03/2012,Les nombres,http://www.decitre.fr/livres/les-nombres-9782747039420.html,Patrick George,Bayard Jeunesse
29/03/2012,Un train passe,http://www.decitre.fr/livres/un-train-passe-9782917326091.html,Donald Crews,Il était deux fois
29/03/2012,Coloriage. Dès 2 ans,http://www.decitre.fr/livres/coloriage-9782244102498.html,Isabelle Jacqué,Lito
29/03/2012,Coloriage. 2-3 ans,http://www.decitre.fr/livres/coloriage-9782244102733.html,Carmen Busquets,Lito
29/03/2012,"Additions magiques. CP, 6-7 ans",http://www.decitre.fr/livres/additions-magiques-9782091869292.html,Isabelle Petit-Jean,Nathan
29/03/2012,"Additions magiques. CE1, 7-8 ans",http://www.decitre.fr/livres/additions-magiques-9782091869308.html,Pascale Chavanette-Iglesia,Nathan
29/03/2012,Dog lands,http://www.decitre.fr/livres/dog-lands-9782748511796.html,Tim Willocks,Syros
29/03/2012,"La revue des livres pour enfants N° 263, Février 2012",http://www.decitre.fr/revues/la-revue-des-livres-pour-enfants-n-263-fevrier-2012-9782354940393.html,"Bruno Racine, Annick Lorant-Jolly",La Joie par les livres
29/03/2012,J'aime les gentils animaux,http://www.decitre.fr/livres/j-aime-les-gentils-animaux-9789088461705.html,Olala Books,Olala Books
29/03/2012,Les contraires,http://www.decitre.fr/livres/les-contraires-9782747039437.html,Patrick George,Bayard Jeunesse
29/03/2012,Lettres magiques. Petite section 3-4 ans,http://www.decitre.fr/livres/lettres-magiques-9782091869223.html,Stéphanie Grison,Nathan
29/03/2012,Nombres magiques. Petite section 3-4 ans,http://www.decitre.fr/livres/nombres-magiques-9782091869230.html,Catherine Serres,Nathan
29/03/2012,Les grands témoins en BD,http://www.decitre.fr/livres/les-grands-temoins-en-bd-9782747039932.html,Filotéo,Bayard Jeunesse
29/03/2012,Les animaux. J'ai 3 ans,http://www.decitre.fr/livres/les-animaux-9789088461927.html,Olala Books,Olala Books
29/03/2012,Le Petit Nicolas Tome 6 Prêt pour la bagarre,http://www.decitre.fr/livres/le-petit-nicolas-tome-6-pret-pour-la-bagarre-9782070646272.html,Emmanuelle Lepetit,"[""Gallimard-Jeunesse"", ""E-book""]"
29/03/2012,Zoé tout court Tome 6 La double surprise,http://www.decitre.fr/livres/zoe-tout-court-tome-6-la-double-surprise-9782092539163.html,Charise Mericle Harper,"[""Nathan"", ""E-book""]"
29/03/2012,Le livre de la jungle,http://www.decitre.fr/livres/le-livre-de-la-jungle-9782324002281.html,"Rudyard Kipling, Cécile Geiger","[""Gründ"", ""Jeunesse""]"
29/03/2012,Tartarin de Tarascon,http://www.decitre.fr/livres/tartarin-de-tarascon-9782324002298.html,Alphonse Daudet,"[""Gründ"", ""Jeunesse""]"
29/03/2012,Camomille et les Chevaux Tome 1 Un Amour d'Océan,http://www.decitre.fr/livres/camomille-et-les-chevaux-tome-1-un-amour-d-ocean-9782755609394.html,"Lili Mésange, Stefano Turconi",Hugo et Compagnie
29/03/2012,Monsieur Bonheur,http://www.decitre.fr/livres/monsieur-bonheur-9782874230790.html,Frank Andriat,Mijade
29/03/2012,Rue Josaphat,http://www.decitre.fr/livres/rue-josaphat-9782874230806.html,Frank Andriat,Mijade
29/03/2012,Ado blues,http://www.decitre.fr/livres/ado-blues-9782874230813.html,Frank Andriat,"[""Mijade"", ""Grand Format""]"
29/03/2012,Le grand livre des expériences. Ne plus jamais s'ennuyer,http://www.decitre.fr/livres/le-grand-livre-des-experiences-9782070642595.html,Ian Graham,Gallimard-Jeunesse
29/03/2012,Théo le Mulot,http://www.decitre.fr/livres/theo-le-mulot-9782070645848.html,Antoon Krings,Gallimard Jeunesse Giboulées
29/03/2012,Loulou le pou,http://www.decitre.fr/livres/loulou-le-pou-9782070646111.html,Antoon Krings,"[""Gallimard Jeunesse Giboulées"", ""Jeunesse""]"
29/03/2012,Radio maman,http://www.decitre.fr/livres/radio-maman-9782070646128.html,"Anne Fine, Joëlle Dreidemy",Gallimard-Jeunesse
29/03/2012,Je veux manger !,http://www.decitre.fr/livres/je-veux-manger-9782070646241.html,Tony Ross,Gallimard-Jeunesse
29/03/2012,Le Petit Nicolas Tome 5 Le scoop,http://www.decitre.fr/livres/le-petit-nicolas-tome-5-le-scoop-9782070646265.html,Emmanuelle Lepetit,"[""Gallimard-Jeunesse"", ""E-book""]"
29/03/2012,La nuit de la 25e heure,http://www.decitre.fr/livres/la-nuit-de-la-25e-heure-9782361931445.html,Edward Hogan,Grandes personnes (Editions)
29/03/2012,Cahier pour apprendre à colorier autrement,http://www.decitre.fr/livres/cahier-pour-apprendre-a-colorier-autrement-9782361931537.html,Pascale Estellon,Grandes personnes (Editions)
29/03/2012,Indiana Teller Tome 2 Lune d'été,http://www.decitre.fr/livres/indiana-teller-tome-2-lune-d-ete-9782749916057.html,Sophie Audouin-Mamikonian,"[""Michel Lafon"", ""E-book""]"
29/03/2012,"Syllabes magiques. CP, 6-7 ans",http://www.decitre.fr/livres/syllabes-magiques-9782091869285.html,Isabelle Petit-Jean,Nathan
28/03/2012,Zékéyé et l'horrible Youkoulélé,http://www.decitre.fr/livres/zekeye-et-l-horrible-youkoulele-9782012264717.html,Nathalie Dieterlé,Hachette Jeunesse
28/03/2012,La chasse au trésor,http://www.decitre.fr/livres/la-chasse-au-tresor-9782012265271.html,"Anne Gutman, Georg Hallensleben",Hachette Jeunesse
28/03/2012,Le matin de Pâques,http://www.decitre.fr/livres/le-matin-de-paques-9782013937153.html,"Vickie Howie, Honor Ayres",Deux Coqs d'or (Editions)
28/03/2012,200 activités et coloriages,http://www.decitre.fr/livres/200-activites-et-coloriages-9782014641356.html,Disney Pixar,Hachette Jeunesse
28/03/2012,Martin fête Pâques,http://www.decitre.fr/livres/martin-fete-paques-9782014641370.html,Disney Pixar,Hachette Jeunesse
28/03/2012,La couronne de Raiponce,http://www.decitre.fr/livres/la-couronne-de-raiponce-9782014641387.html,Disney,Hachette Jeunesse
28/03/2012,Le monde de Nemo,http://www.decitre.fr/livres/le-monde-de-nemo-9782014641400.html,"Disney Pixar, Véronique de Naurois","[""Hachette Jeunesse"", ""Jeunesse""]"
28/03/2012,100 chevaliers à créer,http://www.decitre.fr/livres/100-chevaliers-a-creer-9782081266940.html,Père Castor,Père Castor-Flammarion
28/03/2012,100 chevaux à créer,http://www.decitre.fr/livres/100-chevaux-a-creer-9782081266971.html,Flammarion,Père Castor-Flammarion
28/03/2012,Mes autocollants pour apprendre avec Foxie le renard. Les petits des animaux (3-5 ans),http://www.decitre.fr/livres/mes-autocollants-pour-apprendre-avec-foxie-le-renard-9782203050969.html,Casterman,Casterman
28/03/2012,ABC bestiaire,http://www.decitre.fr/livres/abc-bestiaire-9782746730694.html,Janik Coat,Autrement Jeunesse
28/03/2012,Michel Tome 1 Grou !,http://www.decitre.fr/livres/michel-tome-1-grou-9782747042987.html,"Dewi Noiry, Pauline Pinson, Ivan Rabbiosi",BD Kids
28/03/2012,Tout pour créer mes badges. A faire et à refaire,http://www.decitre.fr/livres/tout-pour-creer-mes-badges-9782809646344.html,PlayBac,Play Bac
28/03/2012,Ydriane,http://www.decitre.fr/livres/ydriane-9782953691368.html,"Céline Lamour-Crochet, Olivier ""Driian"" Chaumont",Les petits pas de Ioannis
28/03/2012,Les écharpes de Mamie Berthe,http://www.decitre.fr/livres/les-echarpes-de-mamie-berthe-9782953691375.html,"Ingrid Chabbert, Leïla Brient",Les petits pas de Ioannis
